"PublYearMonth","Company","CDU/CSU","SPD","GRUNE","FDP","LINKE","AfD","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2016-apr","Kantar(Emnid)",0.33,0.22,0.13,0.06,0.08,0.13,NA,1405,2016-04-02,2016-03-24,2016-03-30,FALSE,"Kantar(Emnid)"
"2016-mar","Forsa",0.36,0.2,0.13,0.07,0.08,0.1,0.29,2005,2016-03-30,2016-03-21,2016-03-24,FALSE,"Forsa"
"2016-mar","INSA",0.32,0.2,0.125,0.06,0.11,0.13,NA,1873,2016-03-29,2016-03-24,2016-03-29,FALSE,"INSA"
"2016-mar","Kantar(Emnid)",0.34,0.22,0.13,0.06,0.09,0.12,NA,2828,2016-03-26,2016-03-17,2016-03-23,FALSE,"Kantar(Emnid)"
"2016-mar","Infratestdimap",0.34,0.22,0.12,0.07,0.08,0.13,NA,1000,2016-03-24,2016-03-21,2016-03-22,FALSE,"Infratestdimap"
"2016-mar","Infratestdimap",NA,0.18,0.06,0.05,0.17,0.17,NA,NA,2016-03-24,NA,NA,FALSE,"Infratestdimap"
"2016-mar","Infratestdimap",0.35,0.22,0.14,0.07,0.05,0.13,NA,NA,2016-03-24,NA,NA,FALSE,"Infratestdimap"
"2016-mar","Forsa",0.35,0.2,0.13,0.06,0.08,0.13,0.3,2501,2016-03-22,2016-03-14,2016-03-18,FALSE,"Forsa"
"2016-mar","INSA",0.33,0.22,0.11,0.07,0.105,0.12,NA,2022,2016-03-21,2016-03-18,2016-03-21,FALSE,"INSA"
"2016-mar","Kantar(Emnid)",0.34,0.22,0.13,0.06,0.09,0.13,NA,2424,2016-03-19,2016-03-10,2016-03-16,FALSE,"Kantar(Emnid)"
"2016-mar","Allensbach",0.35,0.245,0.1,0.07,0.09,0.105,NA,1456,2016-03-18,2016-02-26,2016-03-10,FALSE,"Allensbach"
"2016-mar","Forsch’gr.Wahlen",0.35,0.23,0.12,0.06,0.08,0.12,NA,1205,2016-03-18,2016-03-15,2016-03-17,FALSE,"Forsch’gr.Wahlen"
"2016-mar","GMS",0.36,0.21,0.1,0.07,0.08,0.14,NA,1010,2016-03-17,2016-03-14,2016-03-16,FALSE,"GMS"
"2016-mar","Forsa",0.35,0.22,0.1,0.07,0.1,0.11,0.34,2505,2016-03-16,2016-03-07,2016-03-11,FALSE,"Forsa"
"2016-mar","INSA",0.32,0.22,0.1,0.065,0.11,0.13,NA,2004,2016-03-14,2016-03-11,2016-03-14,FALSE,"INSA"
"2016-mar","Kantar(Emnid)",0.36,0.24,0.11,0.05,0.09,0.11,NA,2340,2016-03-12,2016-03-03,2016-03-09,FALSE,"Kantar(Emnid)"
"2016-mar","Forsa",0.35,0.23,0.11,0.06,0.09,0.1,0.33,2501,2016-03-09,2016-02-29,2016-03-04,FALSE,"Forsa"
"2016-mar","INSA",0.325,0.23,0.11,0.065,0.1,0.115,NA,2011,2016-03-08,2016-03-04,2016-03-07,FALSE,"INSA"
"2016-mar","Kantar(Emnid)",0.35,0.24,0.1,0.05,0.1,0.11,NA,1869,2016-03-05,2016-02-25,2016-03-02,FALSE,"Kantar(Emnid)"
"2016-mar","Forsa",0.35,0.24,0.1,0.06,0.1,0.09,0.34,2503,2016-03-02,2016-02-22,2016-02-26,FALSE,"Forsa"
"2016-feb","Infratestdimap",0.36,0.23,0.1,0.06,0.09,0.11,NA,1505,2016-02-29,2016-02-26,2016-02-27,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",NA,0.18,0.05,0.03,0.2,0.14,NA,NA,2016-02-29,NA,NA,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",0.36,0.24,0.12,0.06,0.06,0.11,NA,NA,2016-02-29,NA,NA,FALSE,"Infratestdimap"
"2016-feb","INSA",0.325,0.23,0.11,0.065,0.11,0.115,NA,2007,2016-02-29,2016-02-26,2016-02-29,FALSE,"INSA"
"2016-feb","Kantar(Emnid)",0.36,0.24,0.1,0.05,0.09,0.11,NA,1978,2016-02-27,2016-02-18,2016-02-24,FALSE,"Kantar(Emnid)"
"2016-feb","Infratestdimap",0.37,0.23,0.11,0.06,0.08,0.1,NA,1028,2016-02-26,2016-02-23,2016-02-24,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",NA,0.19,0.06,0.04,0.18,0.13,NA,NA,2016-02-26,NA,NA,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",0.37,0.24,0.12,0.06,0.06,0.1,NA,NA,2016-02-26,NA,NA,FALSE,"Infratestdimap"
"2016-feb","Forsa",0.35,0.24,0.1,0.06,0.1,0.1,0.34,2502,2016-02-24,2016-02-15,2016-02-19,FALSE,"Forsa"
"2016-feb","INSA",0.325,0.225,0.105,0.065,0.1,0.125,NA,2001,2016-02-22,2016-02-19,2016-02-22,FALSE,"INSA"
"2016-feb","Kantar(Emnid)",0.35,0.24,0.1,0.04,0.1,0.12,NA,2409,2016-02-20,2016-02-11,2016-02-17,FALSE,"Kantar(Emnid)"
"2016-feb","Forsch’gr.Wahlen",0.36,0.25,0.1,0.05,0.09,0.1,NA,1289,2016-02-19,2016-02-16,2016-02-18,FALSE,"Forsch’gr.Wahlen"
"2016-feb","GMS",0.37,0.24,0.09,0.05,0.1,0.11,NA,1009,2016-02-18,2016-02-12,2016-02-17,FALSE,"GMS"
"2016-feb","Allensbach",0.335,0.24,0.1,0.07,0.1,0.105,NA,1521,2016-02-17,2016-02-01,2016-02-11,FALSE,"Allensbach"
"2016-feb","Forsa",0.35,0.23,0.11,0.06,0.1,0.09,0.35,2501,2016-02-17,2016-02-08,2016-02-12,FALSE,"Forsa"
"2016-feb","INSA",0.325,0.225,0.11,0.07,0.095,0.125,NA,2014,2016-02-15,2016-02-12,2016-02-15,FALSE,"INSA"
"2016-feb","Kantar(Emnid)",0.35,0.24,0.09,0.05,0.09,0.12,NA,2090,2016-02-13,2016-02-04,2016-02-10,FALSE,"Kantar(Emnid)"
"2016-feb","Forsa",0.36,0.24,0.1,0.05,0.09,0.1,0.35,2500,2016-02-10,2016-02-01,2016-02-05,FALSE,"Forsa"
"2016-feb","INSA",0.325,0.22,0.11,0.06,0.105,0.12,NA,2054,2016-02-09,2016-02-05,2016-02-09,FALSE,"INSA"
"2016-feb","Kantar(Emnid)",0.35,0.24,0.09,0.04,0.1,0.12,NA,2306,2016-02-06,2016-01-28,2016-02-03,FALSE,"Kantar(Emnid)"
"2016-feb","Forsa",0.36,0.24,0.1,0.05,0.09,0.1,0.34,2501,2016-02-03,2016-01-25,2016-01-29,FALSE,"Forsa"
"2016-feb","Infratestdimap",0.35,0.24,0.1,0.05,0.09,0.12,NA,1504,2016-02-03,2016-02-01,2016-02-02,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",NA,0.18,0.06,0.03,0.18,0.16,NA,NA,2016-02-03,NA,NA,FALSE,"Infratestdimap"
"2016-feb","Infratestdimap",0.35,0.25,0.11,0.06,0.07,0.11,NA,NA,2016-02-03,NA,NA,FALSE,"Infratestdimap"
"2016-feb","INSA",0.33,0.23,0.1,0.06,0.1,0.125,NA,2007,2016-02-01,2016-01-29,2016-02-01,FALSE,"INSA"
"2016-jan","Kantar(Emnid)",0.34,0.24,0.09,0.05,0.1,0.12,NA,1638,2016-01-30,2016-01-21,2016-01-27,FALSE,"Kantar(Emnid)"
"2016-jan","Forsch’gr.Wahlen",0.37,0.24,0.11,0.05,0.08,0.11,NA,1380,2016-01-29,2016-01-26,2016-01-28,FALSE,"Forsch’gr.Wahlen"
"2016-jan","Forsa",0.36,0.24,0.1,0.05,0.1,0.1,0.36,2505,2016-01-27,2016-01-18,2016-01-22,FALSE,"Forsa"
"2016-jan","Allensbach",0.35,0.25,0.09,0.065,0.095,0.1,NA,1431,2016-01-26,2016-01-07,2016-01-21,FALSE,"Allensbach"
"2016-jan","INSA",0.325,0.23,0.1,0.06,0.09,0.13,NA,2047,2016-01-25,2016-01-22,2016-01-25,FALSE,"INSA"
"2016-jan","Kantar(Emnid)",0.36,0.25,0.09,0.05,0.09,0.1,NA,1875,2016-01-23,2016-01-14,2016-01-20,FALSE,"Kantar(Emnid)"
"2016-jan","Forsa",0.37,0.23,0.1,0.05,0.09,0.1,0.36,2501,2016-01-19,2016-01-11,2016-01-15,FALSE,"Forsa"
"2016-jan","INSA",0.325,0.225,0.095,0.065,0.1,0.125,NA,2051,2016-01-18,2016-01-15,2016-01-18,FALSE,"INSA"
"2016-jan","Kantar(Emnid)",0.38,0.24,0.1,0.05,0.09,0.09,NA,2016,2016-01-16,2016-01-07,2016-01-13,FALSE,"Kantar(Emnid)"
"2016-jan","Forsch’gr.Wahlen",0.37,0.24,0.1,0.05,0.08,0.11,NA,1203,2016-01-15,2016-01-12,2016-01-14,FALSE,"Forsch’gr.Wahlen"
"2016-jan","Infratestdimap",0.37,0.25,0.1,0.04,0.08,0.1,NA,1027,2016-01-15,2016-01-12,2016-01-13,FALSE,"Infratestdimap"
"2016-jan","Infratestdimap",NA,0.19,0.05,0.04,0.19,0.13,NA,NA,2016-01-15,NA,NA,FALSE,"Infratestdimap"
"2016-jan","Infratestdimap",0.38,0.26,0.11,0.04,0.06,0.09,NA,NA,2016-01-15,NA,NA,FALSE,"Infratestdimap"
"2016-jan","Forsa",0.38,0.23,0.1,0.05,0.1,0.09,0.35,2503,2016-01-13,2016-01-04,2016-01-08,FALSE,"Forsa"
"2016-jan","INSA",0.35,0.215,0.1,0.06,0.1,0.115,NA,2039,2016-01-11,2016-01-08,2016-01-11,FALSE,"INSA"
"2016-jan","Kantar(Emnid)",0.39,0.23,0.1,0.04,0.1,0.08,NA,940,2016-01-09,2016-01-05,2016-01-06,FALSE,"Kantar(Emnid)"
"2016-jan","Infratestdimap",0.39,0.24,0.11,0.04,0.08,0.09,NA,1504,2016-01-07,2016-01-05,2016-01-07,FALSE,"Infratestdimap"
"2016-jan","Infratestdimap",NA,0.2,0.06,0.04,0.2,0.11,NA,NA,2016-01-07,NA,NA,FALSE,"Infratestdimap"
"2016-jan","Infratestdimap",0.4,0.25,0.12,0.04,0.05,0.09,NA,NA,2016-01-07,NA,NA,FALSE,"Infratestdimap"
"2016-jan","Forsa",0.38,0.23,0.1,0.05,0.1,0.08,0.32,1503,2016-01-06,2015-12-28,2015-12-30,FALSE,"Forsa"
"2016-jan","GMS",0.39,0.24,0.1,0.05,0.08,0.09,NA,1008,2016-01-04,2015-12-28,2016-01-03,FALSE,"GMS"
"2016-jan","INSA",0.36,0.225,0.1,0.05,0.1,0.095,NA,2022,2016-01-04,2015-12-30,2016-01-04,FALSE,"INSA"
"2015-dec","Forsa",0.38,0.23,0.1,0.05,0.1,0.08,0.33,1501,2015-12-29,2015-12-21,2015-12-23,FALSE,"Forsa"
"2015-dec","Kantar(Emnid)",0.39,0.24,0.09,0.04,0.1,0.09,NA,1832,2015-12-26,2015-12-17,2015-12-22,FALSE,"Kantar(Emnid)"
"2015-dec","Forsa",0.39,0.24,0.1,0.04,0.1,0.08,0.34,2504,2015-12-22,2015-12-14,2015-12-18,FALSE,"Forsa"
"2015-dec","INSA",0.355,0.23,0.095,0.06,0.11,0.095,NA,2066,2015-12-21,2015-12-18,2015-12-21,FALSE,"INSA"
"2015-dec","Kantar(Emnid)",0.38,0.25,0.09,0.05,0.09,0.08,NA,2821,2015-12-19,2015-12-10,2015-12-16,FALSE,"Kantar(Emnid)"
"2015-dec","Infratestdimap",0.38,0.24,0.1,0.04,0.08,0.1,NA,1021,2015-12-18,2015-12-14,2015-12-16,FALSE,"Infratestdimap"
"2015-dec","Infratestdimap",NA,0.21,0.05,0.03,0.2,0.13,NA,NA,2015-12-18,NA,NA,FALSE,"Infratestdimap"
"2015-dec","Infratestdimap",0.4,0.25,0.11,0.04,0.05,0.09,NA,NA,2015-12-18,NA,NA,FALSE,"Infratestdimap"
"2015-dec","Allensbach",0.38,0.26,0.095,0.05,0.085,0.08,NA,1457,2015-12-16,2015-11-28,2015-12-10,FALSE,"Allensbach"
"2015-dec","Forsa",0.39,0.24,0.11,0.04,0.09,0.08,0.35,2502,2015-12-15,2015-12-07,2015-12-11,FALSE,"Forsa"
"2015-dec","INSA",0.35,0.235,0.09,0.055,0.1,0.1,NA,2030,2015-12-14,2015-12-11,2015-12-14,FALSE,"INSA"
"2015-dec","Kantar(Emnid)",0.37,0.26,0.09,0.04,0.1,0.08,NA,2321,2015-12-12,2015-12-03,2015-12-09,FALSE,"Kantar(Emnid)"
"2015-dec","Forsch’gr.Wahlen",0.39,0.24,0.1,0.04,0.09,0.09,NA,1246,2015-12-11,2015-12-08,2015-12-10,FALSE,"Forsch’gr.Wahlen"
"2015-dec","Forsa",0.38,0.24,0.1,0.04,0.09,0.08,0.36,2506,2015-12-09,2015-11-30,2015-12-04,FALSE,"Forsa"
"2015-dec","INSA",0.35,0.235,0.095,0.06,0.095,0.1,NA,2012,2015-12-08,2015-12-04,2015-12-07,FALSE,"INSA"
"2015-dec","Kantar(Emnid)",0.37,0.25,0.1,0.04,0.1,0.08,NA,2352,2015-12-05,2015-11-26,2015-12-02,FALSE,"Kantar(Emnid)"
"2015-dec","Infratestdimap",0.37,0.25,0.11,0.04,0.08,0.1,NA,1503,2015-12-03,2015-11-30,2015-12-01,FALSE,"Infratestdimap"
"2015-dec","Infratestdimap",NA,0.21,0.05,0.02,0.2,0.13,NA,NA,2015-12-03,NA,NA,FALSE,"Infratestdimap"
"2015-dec","Infratestdimap",0.38,0.26,0.12,0.05,0.05,0.09,NA,NA,2015-12-03,NA,NA,FALSE,"Infratestdimap"
"2015-dec","Forsa",0.39,0.24,0.1,0.05,0.09,0.06,0.33,2501,2015-12-02,2015-11-23,2015-11-27,FALSE,"Forsa"
"2015-nov","INSA",0.345,0.235,0.095,0.055,0.095,0.105,NA,2016,2015-11-30,2015-11-27,2015-11-30,FALSE,"INSA"
"2015-nov","Kantar(Emnid)",0.38,0.25,0.1,0.04,0.1,0.08,NA,2356,2015-11-28,2015-11-19,2015-11-25,FALSE,"Kantar(Emnid)"
"2015-nov","Forsch’gr.Wahlen",0.39,0.25,0.09,0.04,0.08,0.09,NA,1246,2015-11-27,2015-11-24,2015-11-26,FALSE,"Forsch’gr.Wahlen"
"2015-nov","Forsa",0.39,0.24,0.1,0.05,0.09,0.07,0.33,2502,2015-11-25,2015-11-16,2015-11-22,FALSE,"Forsa"
"2015-nov","INSA",0.345,0.23,0.09,0.06,0.105,0.1,NA,2025,2015-11-23,2015-11-20,2015-11-23,FALSE,"INSA"
"2015-nov","Kantar(Emnid)",0.37,0.26,0.09,0.05,0.09,0.07,NA,2319,2015-11-21,2015-11-12,2015-11-18,FALSE,"Kantar(Emnid)"
"2015-nov","Infratestdimap",0.37,0.25,0.1,0.05,0.08,0.09,NA,1851,2015-11-20,2015-11-16,2015-11-19,FALSE,"Infratestdimap"
"2015-nov","Infratestdimap",NA,0.2,0.05,0.03,0.19,0.12,NA,NA,2015-11-20,NA,NA,FALSE,"Infratestdimap"
"2015-nov","Infratestdimap",0.38,0.26,0.11,0.05,0.06,0.08,NA,NA,2015-11-20,NA,NA,FALSE,"Infratestdimap"
"2015-nov","Allensbach",0.375,0.26,0.095,0.055,0.095,0.07,NA,1448,2015-11-19,2015-11-01,2015-11-11,FALSE,"Allensbach"
"2015-nov","GMS",0.39,0.23,0.1,0.04,0.09,0.09,NA,1005,2015-11-19,2015-11-12,2015-11-18,FALSE,"GMS"
"2015-nov","Forsa",0.36,0.25,0.1,0.05,0.09,0.08,0.32,2504,2015-11-17,2015-11-09,2015-11-13,FALSE,"Forsa"
"2015-nov","INSA",0.35,0.235,0.1,0.05,0.1,0.105,NA,2057,2015-11-16,2015-11-13,2015-11-16,FALSE,"INSA"
"2015-nov","Kantar(Emnid)",0.37,0.25,0.1,0.05,0.09,0.08,NA,2412,2015-11-14,2015-11-05,2015-11-11,FALSE,"Kantar(Emnid)"
"2015-nov","Forsch’gr.Wahlen",0.39,0.26,0.09,0.04,0.09,0.08,NA,1262,2015-11-13,2015-11-10,2015-11-12,FALSE,"Forsch’gr.Wahlen"
"2015-nov","Forsa",0.38,0.25,0.1,0.05,0.08,0.07,0.32,2503,2015-11-11,2015-11-02,2015-11-06,FALSE,"Forsa"
"2015-nov","INSA",0.34,0.24,0.1,0.06,0.11,0.1,NA,2017,2015-11-09,2015-11-06,2015-11-09,FALSE,"INSA"
"2015-nov","Kantar(Emnid)",0.36,0.26,0.1,0.04,0.09,0.09,NA,2442,2015-11-07,2015-10-29,2015-11-04,FALSE,"Kantar(Emnid)"
"2015-nov","Infratestdimap",0.37,0.24,0.11,0.05,0.09,0.08,NA,1503,2015-11-05,2015-11-02,2015-11-04,FALSE,"Infratestdimap"
"2015-nov","Infratestdimap",NA,0.19,0.05,0.03,0.19,0.12,NA,NA,2015-11-05,NA,NA,FALSE,"Infratestdimap"
"2015-nov","Infratestdimap",0.38,0.25,0.12,0.05,0.07,0.07,NA,NA,2015-11-05,NA,NA,FALSE,"Infratestdimap"
"2015-nov","Forsa",0.36,0.24,0.11,0.05,0.09,0.07,0.34,2504,2015-11-04,2015-10-26,2015-10-30,FALSE,"Forsa"
"2015-nov","INSA",0.355,0.245,0.1,0.055,0.1,0.08,NA,2173,2015-11-02,2015-10-30,2015-11-02,FALSE,"INSA"
"2015-oct","Kantar(Emnid)",0.36,0.25,0.1,0.05,0.1,0.08,NA,1869,2015-10-31,2015-10-22,2015-10-28,FALSE,"Kantar(Emnid)"
"2015-oct","Forsa",0.36,0.24,0.11,0.06,0.09,0.06,0.34,2501,2015-10-28,2015-10-19,2015-10-23,FALSE,"Forsa"
"2015-oct","INSA",0.35,0.245,0.11,0.045,0.095,0.085,NA,2196,2015-10-27,2015-10-23,2015-10-26,FALSE,"INSA"
"2015-oct","Kantar(Emnid)",0.36,0.26,0.1,0.05,0.1,0.07,NA,2312,2015-10-24,2015-10-15,2015-10-21,FALSE,"Kantar(Emnid)"
"2015-oct","Forsch’gr.Wahlen",0.39,0.25,0.1,0.05,0.09,0.06,NA,1258,2015-10-23,2015-10-20,2015-10-22,FALSE,"Forsch’gr.Wahlen"
"2015-oct","Infratestdimap",0.38,0.24,0.11,0.05,0.09,0.08,NA,1000,2015-10-23,2015-10-19,2015-10-21,FALSE,"Infratestdimap"
"2015-oct","Infratestdimap",NA,0.19,0.05,0.03,0.2,0.11,NA,NA,2015-10-23,NA,NA,FALSE,"Infratestdimap"
"2015-oct","Infratestdimap",0.39,0.25,0.13,0.06,0.06,0.07,NA,NA,2015-10-23,NA,NA,FALSE,"Infratestdimap"
"2015-oct","Forsa",0.38,0.24,0.11,0.04,0.1,0.07,0.34,2502,2015-10-21,2015-10-12,2015-10-16,FALSE,"Forsa"
"2015-oct","Allensbach",0.38,0.26,0.095,0.055,0.09,0.07,NA,1400,2015-10-20,2015-10-03,2015-10-16,FALSE,"Allensbach"
"2015-oct","INSA",0.37,0.25,0.095,0.05,0.095,0.075,NA,2173,2015-10-19,2015-10-16,2015-10-19,FALSE,"INSA"
"2015-oct","Kantar(Emnid)",0.37,0.26,0.09,0.05,0.1,0.07,NA,1496,2015-10-17,2015-10-08,2015-10-14,FALSE,"Kantar(Emnid)"
"2015-oct","Forsa",0.38,0.25,0.1,0.05,0.09,0.07,0.34,2502,2015-10-14,2015-10-05,2015-10-09,FALSE,"Forsa"
"2015-oct","INSA",0.38,0.245,0.1,0.05,0.09,0.065,NA,2190,2015-10-12,2015-10-09,2015-10-12,FALSE,"INSA"
"2015-oct","Kantar(Emnid)",0.38,0.25,0.09,0.05,0.1,0.06,NA,1871,2015-10-10,2015-10-01,2015-10-07,FALSE,"Kantar(Emnid)"
"2015-oct","Forsch’gr.Wahlen",0.41,0.25,0.09,0.04,0.09,0.06,NA,1268,2015-10-09,2015-10-06,2015-10-08,FALSE,"Forsch’gr.Wahlen"
"2015-oct","GMS",0.4,0.25,0.1,0.05,0.09,0.05,NA,1014,2015-10-08,2015-10-01,2015-10-07,FALSE,"GMS"
"2015-oct","Forsa",0.39,0.25,0.09,0.05,0.09,0.07,0.33,2505,2015-10-07,2015-09-28,2015-10-02,FALSE,"Forsa"
"2015-oct","INSA",0.39,0.24,0.095,0.05,0.1,0.06,NA,2183,2015-10-06,2015-10-02,2015-10-05,FALSE,"INSA"
"2015-oct","Kantar(Emnid)",0.4,0.25,0.09,0.04,0.1,0.05,NA,2329,2015-10-03,2015-09-24,2015-09-30,FALSE,"Kantar(Emnid)"
"2015-oct","Infratestdimap",0.4,0.24,0.1,0.05,0.09,0.06,NA,1501,2015-10-01,2015-09-28,2015-09-30,FALSE,"Infratestdimap"
"2015-oct","Infratestdimap",NA,0.2,0.05,0.03,0.2,0.08,NA,NA,2015-10-01,NA,NA,FALSE,"Infratestdimap"
"2015-oct","Infratestdimap",0.41,0.25,0.11,0.05,0.06,0.06,NA,NA,2015-10-01,NA,NA,FALSE,"Infratestdimap"
"2015-sep","Forsa",0.4,0.24,0.1,0.05,0.1,0.05,0.32,2506,2015-09-30,2015-09-21,2015-09-25,FALSE,"Forsa"
"2015-sep","INSA",0.385,0.235,0.105,0.04,0.105,0.06,NA,2201,2015-09-28,2015-09-25,2015-09-28,FALSE,"INSA"
"2015-sep","Kantar(Emnid)",0.4,0.25,0.1,0.04,0.1,0.06,NA,1956,2015-09-26,2015-09-17,2015-09-23,FALSE,"Kantar(Emnid)"
"2015-sep","Forsch’gr.Wahlen",0.41,0.26,0.1,0.04,0.09,0.05,NA,1252,2015-09-25,2015-09-22,2015-09-24,FALSE,"Forsch’gr.Wahlen"
"2015-sep","Forsa",0.4,0.24,0.1,0.05,0.1,0.04,0.29,2501,2015-09-23,2015-09-14,2015-09-18,FALSE,"Forsa"
"2015-sep","INSA",0.395,0.245,0.095,0.04,0.1,0.06,NA,2187,2015-09-21,2015-09-18,2015-09-21,FALSE,"INSA"
"2015-sep","Kantar(Emnid)",0.4,0.24,0.1,0.05,0.09,0.05,NA,1882,2015-09-19,2015-09-10,2015-09-16,FALSE,"Kantar(Emnid)"
"2015-sep","GMS",0.42,0.24,0.1,0.04,0.09,0.04,NA,1010,2015-09-17,2015-09-10,2015-09-16,FALSE,"GMS"
"2015-sep","Allensbach",0.42,0.255,0.095,0.06,0.085,0.035,NA,1400,2015-09-16,2015-09-01,2015-09-12,FALSE,"Allensbach"
"2015-sep","Forsa",0.41,0.24,0.1,0.04,0.1,0.04,0.29,2501,2015-09-16,2015-09-07,2015-09-11,FALSE,"Forsa"
"2015-sep","INSA",0.4,0.24,0.1,0.04,0.095,0.055,NA,2172,2015-09-14,2015-09-11,2015-09-14,FALSE,"INSA"
"2015-sep","Kantar(Emnid)",0.41,0.25,0.11,0.04,0.1,0.04,NA,2332,2015-09-12,2015-09-03,2015-09-09,FALSE,"Kantar(Emnid)"
"2015-sep","Forsch’gr.Wahlen",0.42,0.26,0.1,0.04,0.08,0.04,NA,1352,2015-09-11,2015-09-08,2015-09-10,FALSE,"Forsch’gr.Wahlen"
"2015-sep","Infratestdimap",0.42,0.25,0.11,0.04,0.09,0.04,NA,1021,2015-09-11,2015-09-07,2015-09-09,FALSE,"Infratestdimap"
"2015-sep","Infratestdimap",NA,0.21,0.07,0.03,0.2,0.05,NA,NA,2015-09-11,NA,NA,FALSE,"Infratestdimap"
"2015-sep","Infratestdimap",0.43,0.27,0.12,0.04,0.06,0.03,NA,NA,2015-09-11,NA,NA,FALSE,"Infratestdimap"
"2015-sep","Forsa",0.41,0.24,0.1,0.04,0.1,0.04,0.3,2503,2015-09-09,2015-08-31,2015-09-04,FALSE,"Forsa"
"2015-sep","INSA",0.415,0.24,0.105,0.04,0.095,0.05,NA,2151,2015-09-08,2015-09-04,2015-09-07,FALSE,"INSA"
"2015-sep","Kantar(Emnid)",0.41,0.24,0.11,0.04,0.1,0.04,NA,2800,2015-09-05,2015-08-27,2015-09-02,FALSE,"Kantar(Emnid)"
"2015-sep","Infratestdimap",0.42,0.24,0.12,0.04,0.08,0.04,NA,1501,2015-09-03,2015-08-31,2015-09-02,FALSE,"Infratestdimap"
"2015-sep","Infratestdimap",NA,0.22,0.07,0.03,0.18,0.05,NA,NA,2015-09-03,NA,NA,FALSE,"Infratestdimap"
"2015-sep","Infratestdimap",0.43,0.25,0.13,0.04,0.06,0.03,NA,NA,2015-09-03,NA,NA,FALSE,"Infratestdimap"
"2015-sep","Forsa",0.4,0.24,0.11,0.05,0.11,0.03,0.3,2504,2015-09-02,2015-08-24,2015-08-28,FALSE,"Forsa"
"2015-aug","INSA",0.415,0.235,0.1,0.04,0.095,0.045,NA,2169,2015-08-31,2015-08-28,2015-08-31,FALSE,"INSA"
"2015-aug","Kantar(Emnid)",0.41,0.24,0.1,0.04,0.1,0.04,NA,2311,2015-08-29,2015-08-20,2015-08-26,FALSE,"Kantar(Emnid)"
"2015-aug","GMS",0.42,0.25,0.1,0.05,0.1,0.03,NA,1013,2015-08-27,2015-08-20,2015-08-26,FALSE,"GMS"
"2015-aug","Forsa",0.41,0.23,0.1,0.04,0.11,0.04,0.3,2500,2015-08-26,2015-08-17,2015-08-21,FALSE,"Forsa"
"2015-aug","INSA",0.42,0.235,0.105,0.04,0.095,0.035,NA,2169,2015-08-26,2015-08-21,2015-08-24,FALSE,"INSA"
"2015-aug","Kantar(Emnid)",0.42,0.24,0.1,0.04,0.1,0.04,NA,2311,2015-08-22,2015-08-13,2015-08-19,FALSE,"Kantar(Emnid)"
"2015-aug","Forsch’gr.Wahlen",0.42,0.26,0.1,0.04,0.09,0.03,NA,1251,2015-08-21,2015-08-18,2015-08-20,FALSE,"Forsch’gr.Wahlen"
"2015-aug","Allensbach",0.415,0.26,0.095,0.055,0.09,0.035,NA,1400,2015-08-19,2015-08-01,2015-08-14,FALSE,"Allensbach"
"2015-aug","Forsa",0.43,0.23,0.1,0.04,0.1,0.03,0.3,2500,2015-08-19,2015-08-10,2015-08-14,FALSE,"Forsa"
"2015-aug","INSA",0.41,0.245,0.11,0.045,0.09,0.04,NA,2178,2015-08-17,2015-08-14,2015-08-17,FALSE,"INSA"
"2015-aug","Kantar(Emnid)",0.43,0.24,0.11,0.04,0.1,0.03,NA,2436,2015-08-16,2015-08-06,2015-08-12,FALSE,"Kantar(Emnid)"
"2015-aug","Infratestdimap",0.42,0.24,0.11,0.04,0.09,0.04,NA,1033,2015-08-14,2015-08-11,2015-08-12,FALSE,"Infratestdimap"
"2015-aug","Infratestdimap",NA,0.2,0.07,0.04,0.21,0.05,NA,NA,2015-08-14,NA,NA,FALSE,"Infratestdimap"
"2015-aug","Infratestdimap",0.44,0.25,0.12,0.04,0.06,0.04,NA,NA,2015-08-14,NA,NA,FALSE,"Infratestdimap"
"2015-aug","Forsa",0.43,0.23,0.1,0.05,0.09,0.03,0.3,2500,2015-08-12,2015-08-03,2015-08-07,FALSE,"Forsa"
"2015-aug","INSA",0.425,0.23,0.105,0.045,0.09,0.04,NA,2161,2015-08-11,2015-08-07,2015-08-10,FALSE,"INSA"
"2015-aug","Kantar(Emnid)",0.43,0.24,0.1,0.04,0.1,0.04,NA,1858,2015-08-08,2015-07-30,2015-08-05,FALSE,"Kantar(Emnid)"
"2015-aug","Forsa",0.41,0.24,0.1,0.05,0.09,0.03,0.29,2501,2015-08-05,2015-07-27,2015-07-31,FALSE,"Forsa"
"2015-aug","INSA",0.43,0.245,0.1,0.04,0.095,0.03,NA,2166,2015-08-03,2015-07-31,2015-08-03,FALSE,"INSA"
"2015-aug","Kantar(Emnid)",0.43,0.24,0.1,0.04,0.09,0.03,NA,1860,2015-08-01,2015-07-23,2015-07-29,FALSE,"Kantar(Emnid)"
"2015-jul","Infratestdimap",0.42,0.24,0.11,0.05,0.09,0.04,NA,1504,2015-07-30,2015-07-27,2015-07-29,FALSE,"Infratestdimap"
